user_id,book_id_list
1236511,"317,6034,10480,21324,37177,39946,532060,661567,693650,828221,868392,2037062,2145175,2149094,2167310,2424516,4148929,4256371,4400638,8336492"
1238820,"23204,33078,126927,145975,170357,531001,610508,840500,1236348,1350395,1726761,1740146,1753357,2019613,2186305,2195786,2258321,2286120,2555490,7804328"
1241871,"557120,840500,2180196,2229477,2251771,2286120,2332590,2469397,2473078,2573241,2580673,2599190,2697573,2759493,2854876,4122412,4308106,4542259,4559413,5116852"
1243350,"103890,305091,321323,428685,473795,573877,620361,681470,716862,850123,1121649,1446974,1462299,1785776,2209477,2351675,2352976,2407015,2524593,4321360"
1244610,"103890,145975,220797,398000,420807,447425,625734,1035814,1118435,1321587,1360858,2254913,2318816,2331138,2334112,3193447,3895213,4763830,5052160,5095825"
1246930,"155879,220899,305399,316274,420807,485757,531001,536767,567105,1074594,1601046,1679042,1727705,1769545,1947821,2254913,2352976,2580687,6097675,7804328"
1246970,"715,4902,126927,166554,473795,481572,1046376,1609097,1679042,1727705,1856383,1918727,1968152,2141878,2186305,2214808,2236323,2300795,2318816,2372666"
1247101,"253112,308364,454134,1037723,1332296,1726761,2186305,2214811,2294752,2295424,2351675,2368325,2370751,2420390,2486212,2524593,2525634,2573241,2580687,4396246"
1248470,"3026,8369,170357,220899,272375,433856,454134,700514,1118435,1240867,1325745,1703909,2214808,2214811,2231328,2286863,2463590,2486212,2573241,8467358"
1250471,"23204,434096,465804,531001,716862,1037723,1249821,1609097,1726761,1968152,2214808,2215214,2252330,2295424,2297476,2300795,2314540,2539322,2592020,7804328"
1250991,"715,8369,20383,220899,305091,313759,420807,476483,504813,555893,663509,716862,1074594,1240406,1947821,1968152,2209477,2214808,2254913,2349719"
1251951,"317,103890,166554,420807,490598,535707,664496,722880,1462299,1769545,1785776,1871075,2214808,2231328,2287749,2294752,2532486,3834925,4210483,4396336"
1252880,"3228,118645,225185,253698,378722,474889,722868,811226,867246,874107,1123448,1137137,1211166,1751523,1755797,1918727,1947821,2214680,2420390,2424291,2805259,3758968,6217021"
1258320,"103890,220899,305091,440210,447425,454134,460098,501212,690708,1074594,1350395,1798025,2209477,2303346,2352976,2459129,2601071,3308395,3473137,4268824"
1259400,"230595,272375,306238,321323,428685,434096,449377,459402,464715,535513,857140,1757592,1785776,1902534,2211584,2331155,2446042,2486212,2592720,3756355"
1260291,"317,6034,10480,17433,21324,37177,98359,113763,430490,573666,681470,693650,828221,868392,2145175,2149094,2167310,2223143,2300795,2424516"
1260571,"6892,23204,28302,218833,364144,434096,485757,531001,681470,716862,1118435,1121649,1385630,1769545,1856383,2254913,2303346,2347744,2407015,7804328"
1261431,"3026,179530,189969,304666,304729,390388,433126,468389,491484,550487,665181,841293,1720918,2110589,2186276,2233145,2282919,2406751,2425569,3113920,3872788,4371808,4669711,4851064"
1261530,"10480,165448,166554,308364,310604,428685,531550,901302,998313,1037723,1304162,1753357,1785776,1858824,2062812,2077927,2231328,2352976,2599190,2601104"
1261981,"2880,5128,183009,229300,248926,336873,473795,507609,509510,846770,1311238,1403178,1729950,1856383,2287671,2352976,2424516,2435077,2486212,5075707"
1263100,"145975,464534,541289,1298391,1858824,2225251,2274394,2302698,2343162,2458413,2469780,2473507,2473942,2486586,2575859,2579670,2580029,2970136,2970142,3015694,3693244,3704317,3723751,4390093,5075125,6017890"
1263501,"15426,25357,30117,31876,33078,216878,481572,800684,828221,1350395,1389198,1769545,1858824,2297476,2303346,2352976,2437298,2927125,7804328,8467358"
1264060,"317,6892,8369,33078,36206,272223,316274,449274,568079,572338,1300900,2254913,2285402,2407015,2407430,2485599,2580687,5143300,5679028,8467358"
1264651,"18628,21583,32957,132710,163218,212216,214309,220837,312830,313514,327233,437626,437962,440232,442599,447087,449850,453277,470498,496731,512744,568079,600176,600182,694319,826458,827586,964316,997546,1064700,1075831,1119939,1717509,1730510,1898172,2089881,2216042,2246344,2259490,2424380,2770245,2770246,2886244,3767155,3863911,3903994,4090519,4621681,5004205,5220724"
1264861,"11936,197848,420807,446229,473795,490598,625734,828221,1121649,1128716,1612347,1818793,2145939,2370751,2424516,2477640,2534924,2587281,4210483,8467358"
1265480,"305413,476483,1281957,1865878,1877065,2163229,2180196,2229477,2251771,2332590,2468715,2854909,2989726,3692977,3782353,3893974,4528615,4570090,4631788,4715851"
1267080,"3026,6892,25357,305091,490598,1214828,1350395,1720918,2042862,2131332,2145758,2186305,2209477,2254913,2294752,2303346,2349719,3534874,4741888,5168293"
1268491,"118645,118646,181149,380296,430924,438783,521832,531001,610508,971769,1197306,1753357,2231328,2273687,2318816,2368220,2469511,2485599,2571359,2614362"
1269861,"428685,434096,454134,561141,567105,1037723,1071279,1726513,2286863,2295424,2356900,2440558,2454485,2485599,2547718,2580029,2854582,3113920,5075125,8467358"
1271060,"86,19667,24221,108914,114116,123152,215815,263275,309706,316060,375118,433413,442649,453925,474855,506094,548994,621268,686465,1273942,1339825,1344994,1385630,1753087,1860556,2035011,2189590,2279396,3723748,4247893,4774741"
1273971,"132057,145975,186239,196603,223021,420807,427799,456856,457829,465224,479892,620361,646061,800794,1007805,1082416,1100906,1246191,1364081,1703668,1716326,1733313,1785228,1942541,1953861,2208118,2214808,2241214,2288493,2354176,2460999,2770245,3843706"
1274861,"5428,21794,23204,312606,361725,481572,531001,531550,536767,1101948,1612347,1727705,1785776,1968152,2485599,2580687,2614362,3756355,4210483,7804328"
1284810,"6892,103890,196603,253112,438783,485757,625734,971769,1350395,1856383,2077927,2186305,2286863,2318816,2388641,2388642,2422126,2614362,3534874,3756355"
1287540,"1079,8369,145975,306908,316274,395324,468389,722880,822326,826458,1035814,1726761,1858824,2145175,2149094,2167310,2240355,2318816,2485599,2580687"
1288611,"190722,253112,410990,443466,454134,485757,625734,841278,893319,1037723,1385630,1446974,1679042,2131332,2530501,2599190,2600001,4210483,4421068,7804328"
1290540,"19415,126927,186412,221742,309116,309421,945027,958744,1726761,1796985,1889411,2197478,2247004,2273023,2350673,2580594,2591688,3270658,3419017,3828844,4015993,4233130,4319590"
1290690,"317,3026,103890,170357,253112,454134,625408,1085491,1376128,1446974,1726761,1793468,2209477,2214811,2234156,2321869,2407430,2486212,2573241,5143300"
1291950,"6892,389215,673346,2288570,2300795,2320597,2322365,2402719,2548917,2548926,2896747,2996188,3728932,4124788,4155223,4311496,4352749,4601350,4678459,6259327"
1292081,"139,530,8369,17433,39946,98359,215689,306192,310604,430490,681470,693650,828221,868392,2037062,2145814,2146679,2424516,2855779,6609733"
1292180,"145975,170357,321553,446229,463181,531001,1118435,1214828,1267851,1442680,1670299,1836702,2101235,2186305,2240355,2447706,2448177,2454485,2469780,2473507"
1294570,"3026,4902,220899,248926,272375,305091,306238,308364,364144,466560,567105,681470,1332296,1720918,2247538,2347744,2348085,2349719,2486212,4210483"
1295771,"584,27661,36960,184727,199275,254150,254151,272375,321298,402609,408094,420807,434096,543866,1074594,1742492,1848808,2347744,2534924,4622014"
1299160,"306238,315223,389215,420807,460012,473795,1035814,1118435,1121649,1306521,1350395,1442680,1726761,1769545,1798025,1806628,2294752,2350989,2407430,2458143"
1300511,"17422,214961,235965,254007,310535,316600,481216,501212,538393,588662,624462,688955,893217,1810758,1876718,2358748,2401452,2909203,3232549,4300480,4624741,4704760,8336450"
1301670,"145975,454134,840500,1380964,1726761,1892427,2054930,2180196,2226664,2229477,2251771,2286120,2448177,2469397,2587259,2606101,2886694,3156268,3862957,3893974"
1302541,"17761,103890,181149,272375,305091,567105,1118435,1121649,1385630,1609097,1653700,1726761,1727705,2214808,2254913,2297476,2303346,2424291,4198804,6609733"
1304521,"307,6101,140661,171270,181062,206553,254054,307478,322105,417451,527540,661615,840112,851049,1753284,2143880,2199527,2439955,2537921,5119510"
1305950,"317,8369,28302,166554,311412,389215,468013,536767,567105,671011,1046376,1273942,1345763,1679042,1727705,1947821,1968152,2189592,2231328,4210483"
1306310,"145975,272375,420807,463181,485757,652226,1670299,1769545,1779866,1799838,1848732,1858824,2295424,2351675,2441836,2458413,2485599,2575859,3862957,5168215"
1306641,"6034,8369,197848,428685,481572,531550,1074594,1128716,1350395,1383813,1609097,2145939,2158155,2186305,2295424,2459218,2473276,2587281,4688575,8467358"
1307511,"23204,145975,253112,272375,308364,434096,473795,531001,625734,800684,892543,1037723,1101948,1798025,1858824,2186305,2352976,2424516,2454485,7804328"
1308010,"111464,114116,276121,411450,528625,569788,576989,811226,969875,1246292,2141951,2145027,2189592,2195097,2368374,2467787,2551410,2604995,2886688,3422764,3775063,3908008,4682950"
1308561,"529,9702,99886,308141,310397,444586,449767,492915,541289,661567,822326,841490,850123,1224454,1277703,1330922,1753316,1860498,2205227,2249668,2271400,2298535,2324521,2351675,2372196,2373061,2461007,2482461,2486212,2573173,4177156,4308151,4528741"
1311580,"96964,308185,811226,850070,867246,1256636,1918727,2214808,2288491,2300795,2350673,2356546,2362532,2485114,2580468,2588188,3786361,3908149,4269637,4273081"
1311660,"1079,6892,145975,169049,200343,420807,428685,476483,481572,826458,1319281,1812027,1858824,2076406,2261398,2300795,2374653,2473917,2770245,5220724"
1311710,"715,11623,153644,200343,325121,389215,420807,473795,481572,527530,560988,826458,846777,1035814,2259490,2610570,2770245,5143300,5220724,6609733"
1312801,"4032,4902,166554,196603,311412,321846,867246,1345763,1385630,1786158,1918727,2129220,2141878,2186305,2214808,2300795,2303346,2575827,2592020,3441835"
1314550,"18628,103890,212216,220837,305091,321411,389215,428685,2178756,2186305,2227771,2259490,2364305,2388641,2599190,2600001,2770245,2770246,3534874,5220724"
1314691,"166554,485757,548597,620361,681470,709075,722880,925731,1214828,1271808,2186305,2261420,2294752,2351675,2407015,2439955,2463719,2475708,2597005,4419439"
1315350,"145975,255922,1054580,1085491,1266265,1670299,1726860,1836702,2209477,2214680,2285934,2301998,2448177,2454485,2590911,2759493,3892480,4618810,4625221,4758235"
1315560,"31901,212216,219553,220837,305091,420807,490598,496089,553680,610166,826458,986032,1339705,1653700,1672979,2132440,2259490,2378785,4283155,4676071"
1316011,"8369,34134,145975,170357,433856,478706,620361,709075,852291,998313,1035814,1271808,1726761,2102324,2186305,2249379,2347744,2439955,2463719,2871820"
1316031,"3228,11936,214961,454352,478863,1788490,2358407,2407896,2459975,3706999,4631788,5083609,5088550,5110507,5119798,5122930,5143273,5146285,5158930,5199886"
1316081,"254097,318469,437033,446229,657318,835367,841514,847942,1035814,1121649,1796985,2307885,2347744,2352976,2370751,2420390,2470824,2878855,4421068,4887337"
1317990,"4902,181149,272375,311412,420807,454134,485757,1046376,1118435,1462299,1679042,1679052,1769545,2111506,2209477,2231328,2286863,2347744,2372666,5168293"
1318061,"103890,145975,305091,420807,428685,434096,454134,567105,625734,1056685,1118435,1214828,1385630,1900615,2245778,2286863,2294752,2300795,2443673,2573241"
1320720,"78643,162506,223969,446666,468724,491482,535707,1108973,1812070,2302228,2348813,2443673,2530612,2883814,3827554,4296274,4528741,4607341,4779886,8467358"
1322081,"554183,840500,1281957,1769545,2019613,2180196,2229477,2235303,2251771,2286120,2294752,2332590,2374653,2469397,2871856,2989726,3120577,3693250,4133308,4611985"
1322230,"273772,321553,470346,625734,708114,822326,828221,868187,916562,1593456,1593466,1717011,1720918,1856383,2006072,2186305,2356900,2388641,2388642,2441836,2459218,2587281,4283155"
1323711,"28302,34134,145975,166554,170357,305091,420807,446229,473257,1035814,1037723,1720918,1902534,2077927,2141878,2254913,2303346,2349719,2372666,2592462"
1324011,"8369,272375,420807,625734,722880,1381338,1779433,2077927,2182209,2186305,2256538,2352970,2575023,2759493,2925658,2972212,4026088,4552675,5168293,7804328"
1325820,"11936,220899,454134,709075,722880,1035814,1118435,1344322,1385630,1727705,1829233,2071831,2101235,2254913,2294752,2347744,2370751,2534924,2551767,2573241"
1327440,"317,6034,28302,98359,308364,524371,687894,822326,1037723,1118435,1240867,1442680,1726761,1769545,1858824,2037062,2146679,2294752,2303346,8467358"
1327550,"221406,437626,885900,1126626,1365000,1812070,1881620,1952828,2054930,2127723,2129358,2195097,2226664,2259510,2316452,2340919,2363279,2368558,2374549,2458026,2470650,2478098,2531569,2571966,2598529,2606966,2683142,2694951,2697073,2759493,2805334,2854540,2854876,2871811,2930800,3156277,3307879,3747667,3758968,3769135,3786373,3850066,3861784,3878362,3892507,3893974,3954775,3954850,3984898,4018180,4163818,4176754,4214203,4256467,4298122,4311391,4321390,4392319,4421068,4582423,4627990,4747387,4786513,5118187"
1328031,"28302,103890,428685,716862,1037723,1118435,1121649,1727705,1779866,2186305,2229477,2303346,2334753,2347744,2352976,2451728,2469397,2599190,2759493,2854876"
1330620,"272375,428685,681470,716862,1350395,1798025,1902534,2077927,2209477,2351675,2352976,2356900,2486212,2524593,2525634,2573241,3113920,3756355,4347871,6443800"
1333161,"220827,221406,432665,2073094,2175860,2233761,2241291,2256166,2258063,2288493,2301484,2351933,2358799,2431478,2437177,2488726,2488859,2552069,2555411,2597867,2697573,2915992,2940853,2968246,3690661,3727837,4143967,4587724,5005672"
1335171,"2899,3405,8369,15557,103890,121503,443924,490598,531001,557120,722880,868392,1074594,1092152,1593477,2145383,2303346,2347744,2580687,7804328"
1335561,"2311680,2549409,2599966,4182379,4197457,4400638,4682917,4684864,4707820,4772752,4782202,5029678,5126380,5133718,5136442,5139517,5146285,5158966,5162074,5199550,5199595,5222851,5242801,5244601"
1336520,"188866,306238,1035814,1037723,1242459,1332296,1350395,1769545,1990448,2010412,2229477,2251771,2332590,2486212,2759493,2854876,3996328,4336795,4370920,4574182"
1337001,"23204,27788,38734,103125,104961,203675,221304,305091,306238,308569,312829,325190,380428,395218,406184,435531,448810,450096,465183,474494,573822,637946,749209,838050,1015368,1211745,1301632,1358635,1462299,1622773,1785807,1801979,1820053,1853989,2252044,2286905,2470824,3441835"
1337171,"3026,103890,181149,186343,446229,681470,1121649,1225065,1720918,1856383,2254913,2294752,2303346,2349719,2352976,2485642,2592020,2959600,3954634,4370989"
1337861,"18628,212216,220837,321527,1281957,1323588,1785776,1858824,2019613,2163229,2195786,2469397,2555490,2759493,2770245,2854876,3459604,3893974,4308106,5220724"
1340241,"6892,30117,162418,186343,206088,289742,309092,420807,454134,586952,671011,692784,1726761,2053462,2186276,2209477,2578149,3863911,4199446,4421068"
1340251,"317,10480,28302,34134,98359,126927,306238,448743,448765,448782,541307,800684,828221,971769,1350395,1897536,2314540,2347744,2592020,4177156"
1342550,"305960,428685,439742,1118435,1446974,1798025,2214811,2286863,2321956,2351675,2407015,2473078,2473917,2486212,2525634,2528285,2759493,2854876,3113920,4020328"
1343850,"227426,272900,481572,550448,1074594,1350395,1726761,1856383,2297476,2303346,2388641,2388642,2534924,2856193,3534874,3864031,4564129,6053000,6609733,6841975"
1344090,"715,8369,11623,25357,28302,30117,32909,33078,251193,359688,454646,473795,476483,481572,1273942,1856383,1968152,2541759,4390105,8467358"
1345281,"15088,103890,490018,497335,722880,1244038,1442680,1753277,1798025,1858824,2321956,2458413,2528267,2596411,2759493,2905483,2930515,3718171,4177156,5058586"
1345470,"536767,625734,681470,722880,1035814,1037723,1070070,1074594,1184440,1462299,1727705,2019613,2071831,2131627,2214811,2286863,2351675,2485599,2525634,2573241"
1346830,"13025,27707,96987,170357,237029,239295,445181,470730,537005,563426,836586,875555,1024878,1083575,1297257,1316896,1374687,1389724,1987166,2271209,2349719,2463590,2601208,4127287,4629616,5810227,6032959"
1347530,"10480,31099,181225,304428,323176,476483,567105,681470,716862,828221,1121649,1727705,1753284,2209477,2241214,2332960,2352976,2424516,2485599,5948554"
1348030,"170357,230563,428685,451029,479487,500493,1000384,1202092,1892427,2204362,2273687,2286863,2446042,2469397,2527069,2649210,3113920,3262102,4019920,4119634,4421068,4715863,5164432"
1351680,"168799,174846,184242,196603,322950,399718,430490,445171,463181,501469,538702,625273,722880,840500,867246,1068877,1121649,1123448,1257027,1304162,1612347,1776869,1796985,1853989,1947821,2019613,2053462,2180196,2195786,2231617,2239945,2254567,2261394,2286120,2290118,2300795,2306386,2356900,2359505,2374055,2379664,2407476,2424257,2436572,2436870,2448177,2480215,2575357,2587259,2601208,2609630,2759493,2854876,2905483,3776947,3893974,4019920,4339609,4841524"
